Data;CHF (Cena kupna);CHF (Cena sprzedazy)
2016-11-25 08:00:00;4.0558;4.1794
2016-11-25 16:30:00;4.045;4.1682
2016-11-28 08:00:00;4.0471;4.1703
2016-11-28 16:35:00;4.0562;4.1798
2016-11-29 08:00:00;4.0535;4.1769
2016-11-29 16:30:00;4.0598;4.1834
2016-11-30 08:00:00;4.0547;4.1781
2016-11-30 16:30:00;4.0659;4.1897
2016-12-01 08:00:00;4.0695;4.1935
2016-12-01 16:30:00;4.0918;4.2164
2016-12-02 08:00:00;4.0989;4.2237
2016-12-02 16:35:00;4.1057;4.2307
2016-12-05 08:00:00;4.1206;4.2462
2016-12-05 16:35:00;4.0929;4.2175
2016-12-06 08:00:00;4.0962;4.221
2016-12-06 16:30:00;4.0712;4.1952
2016-12-07 08:00:00;4.0609;4.1845
2016-12-07 10:50:00;4.0264;4.149
2016-12-07 16:30:00;4.0298;4.1526
2016-12-08 08:00:00;4.0288;4.1516
2016-12-08 13:50:00;4.0486;4.172
2016-12-08 16:35:00;4.0567;4.1803
2016-12-09 08:00:00;4.0531;4.1765
2016-12-09 16:30:00;4.0793;4.2035
2016-12-12 08:00:00;4.0712;4.1952
2016-12-12 16:35:00;4.0763;4.2005
2016-12-13 08:00:00;4.0665;4.1903
2016-12-13 16:45:00;4.0722;4.1962
2016-12-14 08:05:00;4.0509;4.1743
2016-12-14 16:30:00;4.0639;4.1877
2016-12-15 08:00:00;4.0728;4.1968
2016-12-15 16:35:00;4.0665;4.1903
2016-12-16 08:00:00;4.0677;4.1915
2016-12-16 16:35:00;4.0541;4.1775
2016-12-19 08:00:00;4.0645;4.1883
2016-12-19 16:35:00;4.0649;4.1887
2016-12-20 08:00:00;4.0811;4.2053
2016-12-20 16:30:00;4.0627;4.1865
2016-12-21 08:00:00;4.0584;4.182
2016-12-21 16:35:00;4.0594;4.183
2016-12-22 08:00:00;4.0659;4.1897
2016-12-22 16:30:00;4.0531;4.1765
2016-12-23 08:00:00;4.0641;4.1879
2016-12-23 15:00:00;4.0505;4.1739
2016-12-27 08:00:00;4.0433;4.1665
2016-12-27 16:30:00;4.0317;4.1545
2016-12-28 08:00:00;4.028;4.1506
2016-12-28 16:30:00;4.0535;4.1769
2016-12-29 08:00:00;4.0509;4.1743
2016-12-29 16:30:00;4.0545;4.1779
2016-12-30 08:00:00;4.0544;4.1778
2016-12-30 16:30:00;4.0427;4.1659
2017-01-02 08:50:00;4.054;4.1774
2017-01-02 16:30:00;4.0584;4.182
2017-01-03 08:00:00;4.0565;4.1801
2017-01-03 16:35:00;4.042;4.1652
2017-01-04 08:00:00;4.0363;4.1593
2017-01-04 16:35:00;4.0137;4.1359
2017-01-05 08:00:00;4.0076;4.1296
2017-01-05 16:30:00;4.02;4.1424
2017-01-09 08:00:00;4.0018;4.1236
2017-01-09 16:30:00;4.0237;4.1463
2017-01-10 08:00:00;4.0188;4.1412
2017-01-10 16:30:00;4.0167;4.1391
2017-01-11 08:00:00;4.0094;4.1316
2017-01-11 16:35:00;4.0165;4.1389
2017-01-12 08:00:00;4.0112;4.1334
2017-01-12 16:35:00;4.0132;4.1354
2017-01-13 08:00:00;4.0162;4.1386
2017-01-13 16:30:00;4.016;4.1384
2017-01-16 08:00:00;4.0238;4.1464
2017-01-16 16:30:00;4.018;4.1404
2017-01-17 08:00:00;4.0182;4.1406
2017-01-17 13:50:00;4.0196;4.142
2017-01-17 16:40:00;4.0186;4.141
2017-01-18 08:00:00;4.0067;4.1287
2017-01-18 16:30:00;4.0123;4.1345
2017-01-19 08:00:00;4.0104;4.1326
2017-01-19 16:30:00;4.0127;4.1349
2017-01-20 08:00:00;4.0103;4.1325
2017-01-20 16:30:00;4.0075;4.1295
2017-01-23 08:00:00;4.0135;4.1357
2017-01-23 16:30:00;4.0093;4.1315
2017-01-24 08:00:00;4.0169;4.1393
2017-01-24 16:35:00;4.004;4.126
2017-01-25 08:00:00;4.0061;4.1281
2017-01-25 16:45:00;3.9948;4.1164
2017-01-26 08:00:00;3.9908;4.1124
2017-01-26 16:35:00;4.0032;4.1252
2017-01-27 08:00:00;4.0093;4.1315
2017-01-27 16:30:00;3.9949;4.1165
2017-01-30 08:00:00;3.9918;4.1134
2017-01-30 16:30:00;4.0054;4.1274
2017-01-31 08:00:00;4.0137;4.1359
2017-01-31 16:35:00;3.9934;4.115
2017-02-01 08:00:00;3.984;4.1054
2017-02-01 16:30:00;3.9857;4.1071
2017-02-02 08:00:00;3.9636;4.0844
2017-02-02 16:30:00;3.9692;4.09
2017-02-03 08:00:00;3.98;4.1012
2017-02-03 16:30:00;3.9546;4.075
2017-02-06 08:00:00;3.9625;4.0831
2017-02-06 16:35:00;3.9567;4.0773
2017-02-07 08:00:00;3.9682;4.089
2017-02-07 16:30:00;3.9757;4.0967
2017-02-08 08:00:00;3.9765;4.0977
2017-02-08 16:30:00;3.9923;4.1139
2017-02-09 08:00:00;3.9942;4.1158
2017-02-09 16:30:00;3.9867;4.1081
2017-02-10 08:00:00;3.9768;4.098
2017-02-10 16:30:00;3.9671;4.0879
2017-02-13 08:05:00;3.9641;4.0849
2017-02-13 16:30:00;3.9794;4.1006
2017-02-14 08:00:00;3.9812;4.1024
2017-02-14 16:30:00;3.9833;4.1047
2017-02-15 08:00:00;3.981;4.1022
2017-02-15 16:30:00;3.9859;4.1073
2017-02-16 08:00:00;3.9926;4.1142
2017-02-16 16:30:00;3.9922;4.1138
2017-02-17 08:00:00;3.9908;4.1124
2017-02-17 16:30:00;4.0088;4.1308
2017-02-20 08:00:00;4.0057;4.1277
2017-02-20 16:30:00;3.9973;4.1191
2017-02-21 08:00:00;3.9954;4.117
2017-02-21 16:30:00;3.9847;4.1061
2017-02-22 08:00:00;3.9788;4.1
2017-02-22 16:30:00;3.9827;4.1041
2017-02-23 08:00:00;3.968;4.0888
2017-02-23 16:30:00;3.981;4.1022
2017-02-24 08:00:00;3.9791;4.1003
2017-02-24 16:30:00;3.9901;4.1117
2017-02-27 08:00:00;3.9914;4.113
2017-02-27 16:30:00;3.9808;4.102
2017-02-28 08:00:00;3.981;4.1022
2017-02-28 16:40:00;3.9909;4.1125
2017-03-01 08:00:00;3.9856;4.107
2017-03-01 16:30:00;3.9707;4.0917
2017-03-02 08:00:00;3.9636;4.0844
2017-03-02 16:30:00;3.9782;4.0994
2017-03-03 08:00:00;3.9754;4.0964
2017-03-03 16:30:00;3.97;4.091
2017-03-06 08:40:00;3.9643;4.0851
2017-03-06 16:30:00;3.9696;4.0906
2017-03-07 08:00:00;3.9613;4.0819
2017-03-07 16:30:00;3.9502;4.0706
2017-03-08 08:00:00;3.9579;4.0785
2017-03-08 16:30:00;3.9658;4.0866
2017-03-09 08:00:00;3.9665;4.0873
2017-03-09 16:30:00;3.9668;4.0876
2017-03-10 08:00:00;3.972;4.093
2017-03-10 16:30:00;3.9688;4.0896
2017-03-13 08:00:00;3.9579;4.0785
2017-03-13 16:30:00;3.9801;4.1013
2017-03-14 08:00:00;3.9729;4.0939
2017-03-14 16:35:00;3.971;4.092
2017-03-15 08:00:00;3.9706;4.0916
2017-03-15 16:30:00;3.9673;4.0881
2017-03-16 08:00:00;3.9644;4.0852
2017-03-16 16:30:00;3.9605;4.0811
2017-03-17 08:00:00;3.9495;4.0697
2017-03-17 16:30:00;3.9414;4.0614
2017-03-20 08:00:00;3.9355;4.0553
2017-03-20 16:30:00;3.9342;4.054
2017-03-21 08:00:00;3.9135;4.0327
2017-03-21 16:30:00;3.9206;4.04
2017-03-22 08:00:00;3.9265;4.0461
2017-03-22 16:30:00;3.9388;4.0588
2017-03-23 08:00:00;3.9375;4.0575
2017-03-23 16:25:00;3.9286;4.0482
2017-03-24 08:00:00;3.9214;4.0408
2017-03-24 16:35:00;3.9175;4.0369
2017-03-27 08:05:00;3.9242;4.0438
2017-03-27 16:30:00;3.9206;4.04
2017-03-28 08:00:00;3.9047;4.0237
2017-03-28 16:30:00;3.903;4.0218
2017-03-29 08:00:00;3.8947;4.0133
2017-03-29 16:30:00;3.8933;4.0119
2017-03-30 08:00:00;3.8825;4.0007
2017-03-30 16:30:00;3.8827;4.0009
2017-03-31 08:00:00;3.8805;3.9987
2017-03-31 16:35:00;3.9036;4.0224
2017-04-03 08:00:00;3.8982;4.017
2017-04-03 16:30:00;3.912;4.0312
2017-04-04 08:00:00;3.9077;4.0267
2017-04-04 16:30:00;3.9238;4.0434
2017-04-05 08:00:00;3.9116;4.0308
2017-04-05 16:30:00;3.8894;4.0078
2017-04-06 08:00:00;3.8978;4.0166
2017-04-06 16:30:00;3.8908;4.0092
2017-04-07 08:00:00;3.8974;4.0162
2017-04-07 16:30:00;3.8929;4.0115
2017-04-10 08:00:00;3.8944;4.013
2017-04-10 16:30:00;3.9031;4.0219
2017-04-11 08:00:00;3.9067;4.0257
2017-04-11 16:30:00;3.9085;4.0275
2017-04-12 08:00:00;3.9167;4.0359
2017-04-12 16:35:00;3.9182;4.0376
2017-04-13 08:00:00;3.9144;4.0336
2017-04-13 16:30:00;3.9175;4.0369
2017-04-14 08:00:00;3.9218;4.0412
2017-04-14 16:30:00;3.9175;4.0369
2017-04-18 08:00:00;3.9108;4.03
2017-04-18 16:30:00;3.9008;4.0196
2017-04-19 08:15:00;3.8981;4.0169
2017-04-19 16:30:00;3.9124;4.0316
2017-04-20 08:00:00;3.9195;4.0389
2017-04-20 16:35:00;3.924;4.0436
2017-04-21 08:00:00;3.9244;4.044
2017-04-21 16:30:00;3.9432;4.0632
2017-04-24 08:15:00;3.876;3.994
2017-04-24 16:45:00;3.8685;3.9863
2017-04-25 08:00:00;3.8633;3.9809
2017-04-25 16:35:00;3.8419;3.9589
2017-04-26 08:00:00;3.8288;3.9454
2017-04-26 16:30:00;3.843;3.96
2017-04-27 08:00:00;3.8443;3.9613
2017-04-27 16:35:00;3.8474;3.9646
2017-04-28 08:00:00;3.8448;3.962
2017-04-28 16:35:00;3.838;3.9548
2017-05-02 08:40:00;3.8311;3.9477
2017-05-02 16:30:00;3.8271;3.9437
2017-05-04 08:00:00;3.8193;3.9357
2017-05-04 16:30:00;3.8327;3.9495
2017-05-05 08:00:00;3.8429;3.9599
2017-05-05 16:30:00;3.8246;3.941
2017-05-08 08:00:00;3.8117;3.9277
2017-05-08 16:35:00;3.7995;3.9153
2017-05-09 08:00:00;3.8206;3.937
2017-05-09 16:30:00;3.8085;3.9245
2017-05-10 08:00:00;3.801;3.9168
2017-05-10 16:30:00;3.7951;3.9107
2017-05-11 08:00:00;3.7799;3.8951
2017-05-11 16:35:00;3.8039;3.9197
2017-05-12 08:00:00;3.7999;3.9157
2017-05-12 16:30:00;3.7894;3.9048
2017-05-15 08:00:00;3.7923;3.9079
2017-05-15 16:35:00;3.7794;3.8946
2017-05-16 08:00:00;3.7776;3.8926
2017-05-16 16:30:00;3.7753;3.8903
2017-05-17 08:00:00;3.7672;3.882
2017-05-17 16:50:00;3.7791;3.8943
2017-05-18 08:00:00;3.7874;3.9028
2017-05-18 16:30:00;3.8195;3.9359
2017-05-19 08:00:00;3.8108;3.9268
2017-05-19 16:30:00;3.7919;3.9073
2017-05-22 08:00:00;3.7857;3.9009
2017-05-22 16:35:00;3.7871;3.9025
2017-05-23 08:00:00;3.7809;3.8961
2017-05-23 16:30:00;3.7912;3.9066
2017-05-24 08:00:00;3.7937;3.9093
2017-05-24 16:30:00;3.7732;3.8882
2017-05-25 08:00:00;3.7628;3.8774
2017-05-25 16:30:00;3.7689;3.8837
2017-05-26 08:00:00;3.7708;3.8856
2017-05-26 16:30:00;3.785;3.9002
2017-05-29 08:00:00;3.7844;3.8996
2017-05-29 16:30:00;3.7796;3.8948
2017-05-30 08:05:00;3.7823;3.8975
2017-05-30 16:35:00;3.7744;3.8894
2017-05-31 08:00:00;3.7747;3.8897
2017-05-31 16:45:00;3.7809;3.8961
2017-06-01 08:00:00;3.7809;3.8961
2017-06-01 16:35:00;3.7897;3.9051
2017-06-02 08:00:00;3.791;3.9064
2017-06-02 16:30:00;3.7901;3.9055
2017-06-05 08:00:00;3.7928;3.9084
2017-06-05 16:30:00;3.8075;3.9235
2017-06-06 08:00:00;3.7985;3.9141
2017-06-06 16:30:00;3.8076;3.9236
2017-06-07 08:05:00;3.8064;3.9224
2017-06-07 16:30:00;3.8074;3.9234
2017-06-08 08:00:00;3.8161;3.9323
2017-06-08 16:50:00;3.8071;3.9231
2017-06-09 08:00:00;3.8138;3.93
2017-06-09 16:30:00;3.797;3.9126
2017-06-12 08:00:00;3.7966;3.9122
2017-06-12 16:30:00;3.8043;3.9201
2017-06-13 08:00:00;3.8047;3.9205
2017-06-13 16:30:00;3.8074;3.9234
2017-06-14 08:00:00;3.802;3.9178
2017-06-14 16:30:00;3.7934;3.909
2017-06-16 08:00:00;3.8352;3.952
2017-06-16 16:30:00;3.8074;3.9234
2017-06-19 08:00:00;3.8013;3.9171
2017-06-19 16:30:00;3.8194;3.9358
2017-06-20 08:00:00;3.8223;3.9387
2017-06-20 16:30:00;3.8345;3.9513
2017-06-21 08:00:00;3.8558;3.9732
2017-06-21 16:30:00;3.8452;3.9624
2017-06-22 08:00:00;3.8579;3.9755
2017-06-22 16:30:00;3.8585;3.9761
2017-06-23 08:00:00;3.8476;3.9648
2017-06-23 16:30:00;3.841;3.958
2017-06-26 08:00:00;3.8325;3.9493
2017-06-26 16:30:00;3.8114;3.9274
2017-06-27 08:00:00;3.8048;3.9206
2017-06-27 16:30:00;3.8146;3.9308
2017-06-28 08:00:00;3.8289;3.9455
2017-06-28 16:30:00;3.8257;3.9423
2017-06-29 08:00:00;3.8151;3.9313
2017-06-29 16:30:00;3.8175;3.9337
2017-06-30 08:00:00;3.8188;3.9352
2017-06-30 16:30:00;3.8075;3.9235
2017-07-03 08:00:00;3.8056;3.9216
2017-07-03 16:35:00;3.8129;3.9291
2017-07-03 17:30:00;3.8192;3.9356
2017-07-04 08:00:00;3.8243;3.9407
2017-07-04 16:30:00;3.818;3.9342
2017-07-05 08:00:00;3.8101;3.9261
2017-07-05 16:40:00;3.8176;3.9338
2017-07-06 08:00:00;3.8062;3.9222
2017-07-06 16:30:00;3.8004;3.9162
2017-07-07 08:05:00;3.8052;3.921
2017-07-07 16:45:00;3.7996;3.9154
2017-07-10 08:00:00;3.7991;3.9149
2017-07-10 16:30:00;3.7855;3.9007
2017-07-11 08:00:00;3.7893;3.9047
2017-07-11 16:30:00;3.7875;3.9029
2017-07-12 08:00:00;3.7746;3.8896
2017-07-12 16:30:00;3.7859;3.9013
2017-07-13 08:00:00;3.7808;3.896
2017-07-13 16:30:00;3.7739;3.8889
2017-07-14 08:00:00;3.7741;3.8891
2017-07-14 16:30:00;3.749;3.8632
2017-07-17 08:00:00;3.7478;3.862
2017-07-17 16:30:00;3.7542;3.8686
2017-07-18 08:00:00;3.7414;3.8554
2017-07-18 16:30:00;3.749;3.8632
2017-07-19 08:00:00;3.7522;3.8664
2017-07-19 16:30:00;3.7707;3.8855
2017-07-20 08:00:00;3.7695;3.8843
2017-07-20 16:30:00;3.744;3.858
2017-07-21 08:00:00;3.7545;3.8689
2017-07-21 16:30:00;3.7885;3.9039
2017-07-24 08:00:00;3.8037;3.9195
2017-07-24 16:30:00;3.7939;3.9095
2017-07-25 08:00:00;3.8039;3.9197
2017-07-25 16:30:00;3.7863;3.9017
2017-07-26 08:00:00;3.7861;3.9015
2017-07-26 16:40:00;3.7623;3.8769
2017-07-27 08:00:00;3.7519;3.8661
2017-07-27 16:30:00;3.7312;3.8448
2017-07-28 08:00:00;3.6953;3.8079
2017-07-28 16:30:00;3.6817;3.7939
2017-07-31 08:00:00;3.6878;3.8002
2017-07-31 16:30:00;3.6757;3.7877
2017-08-01 08:00:00;3.6682;3.78
2017-08-01 16:30:00;3.6746;3.7866
2017-08-02 08:00:00;3.669;3.7808
2017-08-02 16:30:00;3.652;3.7632
2017-08-03 08:00:00;3.6503;3.7615
2017-08-03 16:35:00;3.6391;3.7499
2017-08-04 08:00:00;3.6305;3.7411
2017-08-04 16:30:00;3.6477;3.7587
2017-08-07 08:00:00;3.6475;3.7585
2017-08-07 16:30:00;3.6502;3.7614
2017-08-08 08:00:00;3.6474;3.7584
2017-08-08 16:30:00;3.6546;3.766
2017-08-09 08:00:00;3.6958;3.8084
2017-08-09 16:40:00;3.7048;3.8176
2017-08-10 08:00:00;3.7107;3.8237
2017-08-10 16:35:00;3.7215;3.8349
2017-08-11 08:00:00;3.727;3.8406
2017-08-11 16:30:00;3.7256;3.839
2017-08-14 08:00:00;3.7034;3.8162
2017-08-14 16:30:00;3.6919;3.8043
2017-08-16 08:00:00;3.6998;3.8124
2017-08-16 16:30:00;3.6854;3.7976
2017-08-17 08:00:00;3.6975;3.8101
2017-08-17 16:35:00;3.7189;3.8321
2017-08-18 08:00:00;3.7278;3.8414
2017-08-18 16:30:00;3.7349;3.8487
2017-08-21 08:00:00;3.7119;3.8249
2017-08-21 16:30:00;3.712;3.825
2017-08-22 08:00:00;3.7034;3.8162
2017-08-22 16:30:00;3.7018;3.8146
2017-08-23 08:00:00;3.6984;3.811
2017-08-23 16:30:00;3.7026;3.8154
2017-08-24 08:00:00;3.7032;3.816
2017-08-24 16:30:00;3.6927;3.8051
2017-08-25 08:00:00;3.6861;3.7983
2017-08-25 16:30:00;3.6716;3.7834
2017-08-28 08:00:00;3.6729;3.7847
2017-08-28 16:30:00;3.6661;3.7777
2017-08-29 08:00:00;3.6661;3.7777
2017-08-29 16:30:00;3.6963;3.8089
2017-08-30 08:00:00;3.6664;3.778
2017-08-30 16:30:00;3.6731;3.7849
2017-08-31 08:00:00;3.6606;3.772
2017-08-31 16:35:00;3.659;3.7704
2017-09-01 08:00:00;3.6619;3.7735
2017-09-01 16:35:00;3.6707;3.7825
2017-09-04 08:00:00;3.6765;3.7885
2017-09-04 16:30:00;3.6714;3.7832
2017-09-05 08:00:00;3.6718;3.7836
2017-09-05 16:30:00;3.6572;3.7686
2017-09-06 08:00:00;3.662;3.7736
2017-09-06 16:30:00;3.6711;3.7829
2017-09-07 08:00:00;3.6683;3.7801
2017-09-07 16:30:00;3.663;3.7746
2017-09-08 08:00:00;3.6709;3.7827
2017-09-08 16:30:00;3.6751;3.7871
2017-09-11 08:00:00;3.6603;3.7717
2017-09-11 16:30:00;3.6679;3.7797
2017-09-12 08:00:00;3.6589;3.7703
2017-09-12 16:30:00;3.6649;3.7765
2017-09-13 08:05:00;3.6512;3.7624
2017-09-13 16:40:00;3.6739;3.7857
2017-09-14 08:00:00;3.6843;3.7965
2017-09-14 16:30:00;3.6774;3.7894
2017-09-15 08:00:00;3.6707;3.7825
2017-09-15 16:40:00;3.6682;3.78
2017-09-18 08:00:00;3.6714;3.7832
2017-09-18 16:30:00;3.684;3.7962
2017-09-19 08:00:00;3.6749;3.7869
2017-09-19 16:30:00;3.6549;3.7663
2017-09-20 08:00:00;3.654;3.7652
2017-09-20 16:35:00;3.6463;3.7573
2017-09-21 08:00:00;3.6515;3.7627
2017-09-21 16:30:00;3.6287;3.7393
2017-09-22 08:00:00;3.6327;3.7433
2017-09-22 16:30:00;3.6211;3.7313
2017-09-25 08:00:00;3.635;3.7458
2017-09-25 16:30:00;3.6436;3.7546
2017-09-26 08:00:00;3.6719;3.7837
2017-09-26 16:30:00;3.6906;3.803
2017-09-27 08:00:00;3.6911;3.8035
2017-09-27 16:30:00;3.7154;3.8286
2017-09-28 08:00:00;3.73;3.8436
2017-09-28 16:30:00;3.7086;3.8216
2017-09-29 08:00:00;3.7175;3.8307
2017-09-29 16:30:00;3.7021;3.8149
2017-10-02 08:00:00;3.7149;3.8281
2017-10-02 16:30:00;3.7286;3.8422
2017-10-03 08:00:00;3.7139;3.8271
2017-10-03 16:30:00;3.7059;3.8187
2017-10-04 08:00:00;3.7138;3.827
2017-10-04 16:30:00;3.7036;3.8164
2017-10-05 08:00:00;3.6954;3.808
2017-10-05 16:35:00;3.6993;3.8119
2017-10-06 08:00:00;3.7021;3.8149
2017-10-06 16:30:00;3.6963;3.8089
2017-10-09 08:00:00;3.6991;3.8117
2017-10-09 16:30:00;3.6892;3.8016
2017-10-10 08:00:00;3.6783;3.7903
2017-10-10 16:30:00;3.6719;3.7837
2017-10-11 08:00:00;3.6713;3.7831
2017-10-11 16:30:00;3.6592;3.7706
2017-10-12 08:00:00;3.6464;3.7574
2017-10-12 16:30:00;3.6438;3.7548
2017-10-13 08:00:00;3.6392;3.75
2017-10-13 16:40:00;3.6333;3.7439
2017-10-16 08:00:00;3.6343;3.7449
2017-10-16 16:30:00;3.6195;3.7297
2017-10-17 08:00:00;3.6207;3.7309
2017-10-17 16:30:00;3.6177;3.7279
2017-10-18 08:00:00;3.6224;3.7328
2017-10-18 16:30:00;3.5998;3.7094
2017-10-19 08:10:00;3.6042;3.714
2017-10-19 16:30:00;3.6157;3.7259
2017-10-20 08:00:00;3.6009;3.7105
2017-10-20 16:30:00;3.5994;3.709
2017-10-23 08:00:00;3.6063;3.7161
2017-10-23 16:30:00;3.5933;3.7027
2017-10-24 08:00:00;3.5949;3.7043
2017-10-24 16:30:00;3.5907;3.7001
2017-10-25 08:00:00;3.5938;3.7032
2017-10-25 16:35:00;3.5666;3.6752
2017-10-26 08:00:00;3.5748;3.6836
2017-10-26 16:30:00;3.5878;3.697
2017-10-27 08:00:00;3.6041;3.7139
2017-10-27 16:30:00;3.609;3.719
2017-10-30 08:00:00;3.6083;3.7181
2017-10-30 16:35:00;3.6054;3.7152
2017-10-31 08:00:00;3.61;3.72
2017-10-31 16:30:00;3.5914;3.7008
2017-11-02 08:00:00;3.5836;3.6928
2017-11-02 16:30:00;3.583;3.6922
2017-11-03 08:00:00;3.5857;3.6949
2017-11-03 16:30:00;3.5937;3.7031
2017-11-06 08:00:00;3.5943;3.7037
2017-11-06 16:30:00;3.6053;3.7151
2017-11-07 08:00:00;3.5999;3.7095
2017-11-07 16:30:00;3.6128;3.7228
2017-11-08 08:00:00;3.6094;3.7194
2017-11-08 16:30:00;3.601;3.7106
2017-11-09 08:00:00;3.6034;3.7132
2017-11-09 16:30:00;3.5969;3.7065
2017-11-10 08:00:00;3.6009;3.7105
2017-11-10 16:30:00;3.5882;3.6974
2017-11-13 08:00:00;3.5897;3.6991
2017-11-13 16:30:00;3.596;3.7056
2017-11-14 08:00:00;3.5875;3.6967
2017-11-14 16:30:00;3.5889;3.6983
2017-11-15 08:00:00;3.5899;3.6993
2017-11-15 16:30:00;3.5878;3.697
2017-11-16 08:00:00;3.5801;3.6891
2017-11-16 16:30:00;3.5777;3.6867
2017-11-17 08:00:00;3.5649;3.6735
2017-11-17 16:30:00;3.5721;3.6809
2017-11-20 08:00:00;3.5928;3.7022
2017-11-20 16:30:00;3.5741;3.6829
2017-11-21 08:00:00;3.5763;3.6853
2017-11-21 16:30:00;3.573;3.6818
2017-11-22 08:00:00;3.572;3.6808
2017-11-22 16:35:00;3.5779;3.6869
2017-11-23 08:00:00;3.5728;3.6816
2017-11-23 16:35:00;3.5647;3.6733
2017-11-24 08:00:00;3.562;3.6704
2017-11-24 16:35:00;3.5491;3.6571
2017-11-27 08:00:00;3.548;3.656
2017-11-27 16:35:00;3.5353;3.6429
2017-11-28 08:00:00;3.5466;3.6546
2017-11-28 16:30:00;3.5445;3.6525
2017-11-29 08:00:00;3.544;3.652
2017-11-29 16:30:00;3.5488;3.6568
2017-11-30 08:00:00;3.5433;3.6513
2017-11-30 16:30:00;3.5366;3.6444
2017-12-01 08:00:00;3.5318;3.6394
2017-12-01 16:30:00;3.5377;3.6455
2017-12-04 08:00:00;3.5511;3.6593
2017-12-04 16:30:00;3.5476;3.6556
2017-12-05 08:00:00;3.544;3.652
2017-12-05 16:30:00;3.5469;3.6549
2017-12-06 08:00:00;3.5518;3.66
2017-12-06 16:30:00;3.5553;3.6635
2017-12-07 08:00:00;3.5535;3.6617
2017-12-07 16:30:00;3.5484;3.6564
2017-12-08 08:00:00;3.5396;3.6474
2017-12-08 16:30:00;3.5436;3.6516
2017-12-11 08:00:00;3.5387;3.6465
2017-12-11 16:30:00;3.5419;3.6497
2017-12-12 08:00:00;3.5397;3.6475
2017-12-12 16:35:00;3.5586;3.667
2017-12-13 08:00:00;3.56;3.6684
2017-12-13 16:30:00;3.5694;3.6782
2017-12-14 08:00:00;3.5692;3.678
2017-12-14 16:30:00;3.5603;3.6687
2017-12-15 08:00:00;3.5716;3.6804
2017-12-15 16:35:00;3.552;3.6602
2017-12-18 08:00:00;3.5592;3.6676
2017-12-18 16:30:00;3.5555;3.6637
2017-12-19 08:00:00;3.5653;3.6739
2017-12-19 16:40:00;3.5468;3.6548
2017-12-20 08:00:00;3.5505;3.6587
2017-12-20 16:30:00;3.5364;3.6442
2017-12-21 08:00:00;3.5353;3.6429
2017-12-21 16:30:00;3.5198;3.627
2017-12-22 08:00:00;3.5249;3.6323
2017-12-22 16:30:00;3.5214;3.6286
2017-12-27 08:00:00;3.521;3.6282
2017-12-27 16:30:00;3.507;3.6138
2017-12-28 08:00:00;3.5221;3.6293
2017-12-28 16:30:00;3.5236;3.631
2017-12-29 08:00:00;3.5202;3.6274
2017-12-29 16:30:00;3.5154;3.6224
2018-01-02 08:00:00;3.5143;3.6213
2018-01-02 16:30:00;3.505;3.6118
2018-01-03 08:00:00;3.4997;3.6063
2018-01-03 16:30:00;3.4842;3.5904
2018-01-04 08:00:00;3.4778;3.5838
2018-01-04 16:40:00;3.4781;3.5841
2018-01-05 08:00:00;3.4704;3.576
2018-01-05 16:30:00;3.4803;3.5863
2018-01-08 08:00:00;3.4904;3.5968
2018-01-08 16:30:00;3.5126;3.6196
2018-01-09 08:00:00;3.5109;3.6179
2018-01-09 16:30:00;3.5153;3.6223
2018-01-10 08:00:00;3.5166;3.6238
2018-01-10 16:30:00;3.5162;3.6232
2018-01-11 08:00:00;3.5112;3.6182
2018-01-11 16:35:00;3.503;3.6096
2018-01-12 08:00:00;3.4896;3.5958
2018-01-12 16:30:00;3.4792;3.5852
2018-01-15 08:00:00;3.4796;3.5856
2018-01-15 16:30:00;3.4865;3.5927
2018-01-16 08:00:00;3.477;3.583
2018-01-16 16:30:00;3.4855;3.5917
2018-01-17 08:00:00;3.4917;3.5981
2018-01-17 16:30:00;3.4912;3.5976
2018-01-18 08:00:00;3.4885;3.5947
2018-01-18 16:30:00;3.4915;3.5979
2018-01-19 08:00:00;3.4925;3.5989
2018-01-19 16:30:00;3.4956;3.602
2018-01-22 08:00:00;3.4929;3.5993
2018-01-22 16:30:00;3.4871;3.5933
2018-01-23 08:00:00;3.483;3.589
2018-01-23 16:30:00;3.4882;3.5944
2018-01-24 08:00:00;3.4918;3.5982
2018-01-24 16:30:00;3.489;3.5952
2018-01-25 08:00:00;3.4879;3.5941
2018-01-25 16:30:00;3.5019;3.6085
2018-01-26 08:00:00;3.4935;3.5999
2018-01-26 16:30:00;3.5044;3.6112
2018-01-29 08:00:00;3.5043;3.6111
2018-01-29 16:30:00;3.5306;3.6382
2018-01-30 08:00:00;3.5252;3.6326
2018-01-30 16:30:00;3.528;3.6354
2018-01-30 17:00:00;3.5306;3.6382
2018-01-31 08:00:00;3.5287;3.6361
2018-01-31 16:30:00;3.5264;3.6338
2018-02-01 08:00:00;3.5345;3.6421
2018-02-01 16:30:00;3.5376;3.6454
2018-02-02 08:00:00;3.5334;3.641
2018-02-02 16:30:00;3.5391;3.6469
2018-02-05 08:10:00;3.5373;3.6451
2018-02-05 16:30:00;3.5121;3.6191
2018-02-06 08:00:00;3.5528;3.661
2018-02-06 16:30:00;3.5446;3.6526
2018-02-07 08:00:00;3.5322;3.6398
2018-02-07 16:30:00;3.532;3.6396
2018-02-08 08:00:00;3.5449;3.6529
2018-02-08 16:30:00;3.5649;3.6735
